hh_id,username,completed_time,hh_id__1,gender,age,lived_movedin,movedin_month,movedin_bc_hurricane,status,missing_month,left_month,left_b_p_hurricane,left_bc_hurricane,left_first,left_final,hh_mem_num
526,CENSORED,NA,0,0,71,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
526,CENSORED,NA,1,1,81,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
527,CENSORED,NA,0,0,77,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
527,CENSORED,NA,1,1,52,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
528,CENSORED,NA,0,1,79,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
528,CENSORED,NA,1,1,77,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
529,CENSORED,NA,0,0,27,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
529,CENSORED,NA,1,1,35,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
530,CENSORED,NA,0,1,26,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
530,CENSORED,NA,1,0,25,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
530,CENSORED,NA,2,1,67,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
530,CENSORED,NA,3,0,58,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
530,CENSORED,NA,4,1,27,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
531,CENSORED,NA,0,1,48,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
531,CENSORED,NA,1,0,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
531,CENSORED,NA,2,0,47,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
531,CENSORED,NA,3,0,23,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
532,CENSORED,NA,0,0,86,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
532,CENSORED,NA,1,1,55,2,9,1,1,NA,NA,NA,0,NA,NA,2
532,CENSORED,NA,2,1,22,2,9,1,1,NA,NA,NA,0,NA,NA,3
533,CENSORED,NA,0,0,81,2,9,1,1,NA,NA,NA,0,NA,NA,1
534,CENSORED,NA,0,0,72,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
535,CENSORED,NA,0,1,55,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
535,CENSORED,NA,1,0,64,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
536,CENSORED,NA,0,0,90,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
536,CENSORED,NA,1,1,80,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
536,CENSORED,NA,2,1,25,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
537,CENSORED,NA,0,1,54,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
537,CENSORED,NA,1,0,49,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
537,CENSORED,NA,2,0,30,2,9,1,3,NA,10,NA,1,1,1,3
537,CENSORED,NA,3,0,22,2,10,1,3,NA,1,NA,1,2,2,4
537,CENSORED,NA,4,0,11,2,9,1,3,NA,10,NA,1,1,1,5
537,CENSORED,NA,5,0,9,2,9,1,3,NA,10,NA,1,1,1,6
537,CENSORED,NA,6,1,30,2,9,1,3,NA,10,NA,1,1,1,7
538,CENSORED,NA,0,0,22,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
538,CENSORED,NA,1,1,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
538,CENSORED,NA,2,0,63,1,NA,NA,3,NA,8,NA,0,NA,NA,3
538,CENSORED,NA,3,1,62,1,NA,NA,3,NA,9,1,NA,NA,NA,4
538,CENSORED,NA,4,0,35,1,NA,NA,3,NA,7,NA,NA,NA,NA,5
538,CENSORED,NA,5,1,11,1,NA,NA,3,NA,7,NA,NA,NA,NA,6
539,CENSORED,NA,0,0,71,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
539,CENSORED,NA,1,1,56,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
540,CENSORED,NA,0,0,46,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
540,CENSORED,NA,1,1,41,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
540,CENSORED,NA,2,1,24,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
540,CENSORED,NA,3,1,17,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
541,CENSORED,NA,0,1,74,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
541,CENSORED,NA,1,0,86,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
542,CENSORED,NA,0,0,71,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
542,CENSORED,NA,1,1,75,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
543,CENSORED,NA,0,1,28,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
543,CENSORED,NA,1,1,61,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
544,CENSORED,NA,0,0,48,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
544,CENSORED,NA,1,1,52,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
545,CENSORED,NA,0,1,74,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
545,CENSORED,NA,1,0,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
546,CENSORED,NA,0,0,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
546,CENSORED,NA,1,1,34,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
547,CENSORED,NA,0,0,56,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
547,CENSORED,NA,1,1,30,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
547,CENSORED,NA,2,0,28,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
547,CENSORED,NA,3,1,8,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
547,CENSORED,NA,4,0,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
547,CENSORED,NA,5,0,23,1,NA,NA,3,NA,12,NA,NA,1,1,6
548,CENSORED,NA,0,0,50,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
548,CENSORED,NA,1,0,20,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
548,CENSORED,NA,2,1,50,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
548,CENSORED,NA,3,1,28,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
549,CENSORED,NA,0,1,45,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
549,CENSORED,NA,1,0,40,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
549,CENSORED,NA,2,0,21,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
549,CENSORED,NA,3,1,4,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
550,CENSORED,NA,0,0,24,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
550,CENSORED,NA,1,0,67,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
550,CENSORED,NA,2,0,64,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
550,CENSORED,NA,3,1,5,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
551,CENSORED,NA,0,0,45,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
551,CENSORED,NA,1,0,54,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
551,CENSORED,NA,2,1,26,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
551,CENSORED,NA,3,0,21,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
551,CENSORED,NA,4,0,25,2,10,1,1,NA,NA,NA,0,NA,NA,5
552,CENSORED,NA,0,0,53,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
552,CENSORED,NA,1,1,63,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
553,CENSORED,NA,0,1,19,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
553,CENSORED,NA,1,0,38,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
553,CENSORED,NA,2,1,17,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
554,CENSORED,NA,0,0,67,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
554,CENSORED,NA,1,1,71,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
554,CENSORED,NA,2,0,44,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
555,CENSORED,NA,0,0,70,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
555,CENSORED,NA,1,1,70,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
555,CENSORED,NA,2,1,38,2,12,1,1,NA,NA,NA,0,NA,NA,3
556,CENSORED,NA,0,0,28,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
556,CENSORED,NA,1,1,27,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
556,CENSORED,NA,2,0,26,2,10,1,3,NA,11,NA,1,1,1,3
556,CENSORED,NA,3,0,50,2,9,1,3,NA,12,NA,1,1,1,4
556,CENSORED,NA,4,1,35,2,9,1,1,NA,NA,NA,0,NA,NA,5
557,CENSORED,NA,0,0,46,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
557,CENSORED,NA,1,1,53,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
557,CENSORED,NA,2,1,19,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
558,CENSORED,NA,0,1,75,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
559,CENSORED,NA,0,1,68,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
560,CENSORED,NA,0,1,70,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
568,CENSORED,NA,0,1,69,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
568,CENSORED,NA,1,0,68,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
569,CENSORED,NA,0,0,84,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
569,CENSORED,NA,1,1,78,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
569,CENSORED,NA,2,1,67,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
571,CENSORED,NA,0,1,77,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
571,CENSORED,NA,1,0,72,2,6,0,3,NA,6,NA,0,NA,NA,2
571,CENSORED,NA,2,1,69,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
572,CENSORED,NA,0,0,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
572,CENSORED,NA,1,1,36,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
573,CENSORED,NA,0,0,53,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
573,CENSORED,NA,1,1,21,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
573,CENSORED,NA,2,0,20,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
573,CENSORED,NA,3,1,20,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
574,CENSORED,NA,0,1,79,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
574,CENSORED,NA,1,0,75,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
575,CENSORED,NA,0,1,77,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
575,CENSORED,NA,1,0,76,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
576,CENSORED,NA,0,0,54,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
576,CENSORED,NA,1,1,61,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
577,CENSORED,NA,0,1,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
578,CENSORED,NA,0,0,85,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
578,CENSORED,NA,1,0,52,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
578,CENSORED,NA,2,1,93,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
579,CENSORED,NA,0,1,26,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
580,CENSORED,NA,0,1,64,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
580,CENSORED,NA,1,0,66,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
581,CENSORED,NA,0,1,55,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
581,CENSORED,NA,1,0,49,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
582,CENSORED,NA,0,1,29,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
582,CENSORED,NA,1,1,34,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
582,CENSORED,NA,2,0,53,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
583,CENSORED,NA,0,0,31,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
583,CENSORED,NA,1,1,37,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
584,CENSORED,NA,0,1,46,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
584,CENSORED,NA,1,0,40,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
584,CENSORED,NA,2,1,19,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
584,CENSORED,NA,3,1,18,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
584,CENSORED,NA,4,1,22,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
585,CENSORED,NA,0,1,79,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
586,CENSORED,NA,0,0,47,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
586,CENSORED,NA,1,1,45,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
586,CENSORED,NA,2,1,23,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
586,CENSORED,NA,3,0,20,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
587,CENSORED,NA,0,0,67,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
587,CENSORED,NA,1,1,73,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
588,CENSORED,NA,0,0,64,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
589,CENSORED,NA,0,1,56,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
590,CENSORED,NA,0,0,81,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
590,CENSORED,NA,1,1,55,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
590,CENSORED,NA,2,1,56,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
590,CENSORED,NA,3,0,54,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
591,CENSORED,NA,0,0,76,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
591,CENSORED,NA,1,1,19,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
591,CENSORED,NA,2,0,22,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
592,CENSORED,NA,0,1,46,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
592,CENSORED,NA,1,1,75,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
592,CENSORED,NA,2,0,75,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
593,CENSORED,NA,0,0,74,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
593,CENSORED,NA,1,1,81,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
594,CENSORED,NA,0,1,36,2,7,0,1,NA,NA,NA,NA,NA,NA,1
594,CENSORED,NA,1,0,31,2,7,0,1,NA,NA,NA,NA,NA,NA,2
595,CENSORED,NA,0,1,69,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
595,CENSORED,NA,1,0,67,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
596,CENSORED,NA,0,1,44,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
596,CENSORED,NA,1,0,70,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
596,CENSORED,NA,2,1,47,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
596,CENSORED,NA,3,0,6,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
596,CENSORED,NA,4,1,7,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
597,CENSORED,NA,0,1,88,1,NA,NA,2,NA,NA,NA,NA,NA,NA,1
597,CENSORED,NA,1,0,90,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
598,CENSORED,NA,0,0,39,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
598,CENSORED,NA,1,1,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
599,CENSORED,NA,0,0,84,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
600,CENSORED,NA,0,1,74,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
600,CENSORED,NA,1,1,25,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
600,CENSORED,NA,2,0,48,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
600,CENSORED,NA,3,1,28,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
600,CENSORED,NA,4,0,18,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
601,CENSORED,NA,0,0,76,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
601,CENSORED,NA,1,1,58,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
601,CENSORED,NA,2,1,23,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
601,CENSORED,NA,3,0,22,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
602,CENSORED,NA,0,1,73,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
602,CENSORED,NA,1,0,63,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
602,CENSORED,NA,2,1,43,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
603,CENSORED,NA,0,0,39,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
603,CENSORED,NA,1,1,8,2,1,0,1,NA,NA,NA,0,NA,NA,2
604,CENSORED,NA,0,1,42,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
605,CENSORED,NA,0,0,59,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
605,CENSORED,NA,1,0,17,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
606,CENSORED,NA,0,0,81,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
607,CENSORED,NA,0,1,87,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
607,CENSORED,NA,1,0,81,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
607,CENSORED,NA,2,0,57,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
608,CENSORED,NA,0,0,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
608,CENSORED,NA,1,1,61,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
608,CENSORED,NA,2,1,23,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
609,CENSORED,NA,0,1,80,1,NA,NA,3,NA,11,NA,NA,1,1,1
609,CENSORED,NA,1,0,71,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
610,CENSORED,NA,0,1,75,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
610,CENSORED,NA,1,0,63,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
610,CENSORED,NA,2,1,95,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
613,CENSORED,NA,0,0,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
613,CENSORED,NA,1,1,34,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
613,CENSORED,NA,2,0,15,2,9,1,3,NA,10,NA,0,0,1,3
613,CENSORED,NA,3,1,7,2,9,1,3,NA,10,NA,0,1,1,4
614,CENSORED,NA,0,1,40,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
614,CENSORED,NA,1,0,42,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
614,CENSORED,NA,2,0,21,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
614,CENSORED,NA,3,1,19,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
615,CENSORED,NA,0,1,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
615,CENSORED,NA,1,0,34,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
615,CENSORED,NA,2,1,16,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
615,CENSORED,NA,3,0,12,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
616,CENSORED,NA,0,0,61,2,4,0,1,NA,NA,NA,0,NA,NA,1
617,CENSORED,NA,0,0,70,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
617,CENSORED,NA,1,1,77,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
617,CENSORED,NA,2,1,51,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
618,CENSORED,NA,0,1,43,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
618,CENSORED,NA,1,0,43,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
618,CENSORED,NA,2,0,15,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
618,CENSORED,NA,3,1,13,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
619,CENSORED,NA,0,0,34,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
619,CENSORED,NA,1,0,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
619,CENSORED,NA,2,1,5,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
620,CENSORED,NA,0,0,30,2,11,1,1,NA,NA,NA,0,NA,NA,1
620,CENSORED,NA,1,1,46,2,11,1,1,NA,NA,NA,0,NA,NA,2
620,CENSORED,NA,2,1,15,2,11,1,1,NA,NA,NA,0,NA,NA,3
620,CENSORED,NA,3,1,12,2,11,1,1,NA,NA,NA,0,NA,NA,4
621,CENSORED,NA,0,0,71,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
621,CENSORED,NA,1,1,74,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
622,CENSORED,NA,0,0,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
622,CENSORED,NA,1,0,95,1,NA,NA,2,NA,NA,NA,NA,NA,NA,2
622,CENSORED,NA,2,0,64,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
623,CENSORED,NA,0,1,75,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
624,CENSORED,NA,0,1,34,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
624,CENSORED,NA,1,0,40,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
624,CENSORED,NA,2,0,13,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
624,CENSORED,NA,3,1,11,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
625,CENSORED,NA,0,0,54,2,1,1,1,NA,NA,NA,0,NA,NA,1
625,CENSORED,NA,1,0,93,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
626,CENSORED,NA,0,0,63,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
626,CENSORED,NA,1,0,58,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
626,CENSORED,NA,2,1,45,2,2,0,1,NA,NA,NA,0,NA,NA,3
627,CENSORED,NA,0,0,45,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
628,CENSORED,NA,0,0,76,2,10,1,1,NA,NA,NA,1,1,1,1
628,CENSORED,NA,1,1,72,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
629,CENSORED,NA,0,1,41,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
629,CENSORED,NA,1,0,37,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
629,CENSORED,NA,2,1,4,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
629,CENSORED,NA,3,1,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
630,CENSORED,NA,0,0,54,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
630,CENSORED,NA,1,0,23,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
630,CENSORED,NA,2,0,4,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
631,CENSORED,NA,0,1,44,2,10,1,1,NA,NA,NA,0,NA,NA,1
631,CENSORED,NA,1,0,30,2,9,1,1,NA,NA,NA,0,NA,NA,2
631,CENSORED,NA,2,0,9,2,9,1,1,NA,NA,NA,0,NA,NA,3
632,CENSORED,NA,0,1,63,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
632,CENSORED,NA,1,0,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
633,CENSORED,NA,0,1,77,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
634,CENSORED,NA,0,0,80,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
634,CENSORED,NA,1,1,54,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
634,CENSORED,NA,2,1,87,1,NA,NA,2,NA,NA,NA,NA,NA,NA,3
635,CENSORED,NA,0,0,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
635,CENSORED,NA,1,1,43,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
636,CENSORED,NA,0,0,68,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
636,CENSORED,NA,1,1,74,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
637,CENSORED,NA,0,1,87,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
638,CENSORED,NA,0,0,56,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
638,CENSORED,NA,1,1,46,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
638,CENSORED,NA,2,1,31,1,NA,NA,3,NA,9,1,NA,NA,NA,3
638,CENSORED,NA,3,1,26,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
638,CENSORED,NA,4,0,16,1,NA,NA,3,NA,11,NA,NA,4,4,5
639,CENSORED,NA,0,1,67,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
639,CENSORED,NA,1,0,47,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
639,CENSORED,NA,2,1,79,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
639,CENSORED,NA,3,1,19,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
639,CENSORED,NA,4,1,21,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
639,CENSORED,NA,5,1,22,1,NA,NA,1,NA,NA,NA,NA,NA,NA,6
640,CENSORED,NA,0,0,63,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
640,CENSORED,NA,1,1,21,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
640,CENSORED,NA,2,0,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
641,CENSORED,NA,0,0,68,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
641,CENSORED,NA,1,1,33,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
642,CENSORED,NA,0,0,57,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
642,CENSORED,NA,1,1,28,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
642,CENSORED,NA,2,1,16,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
642,CENSORED,NA,3,0,27,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
643,CENSORED,NA,0,0,77,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
643,CENSORED,NA,1,1,82,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
644,CENSORED,NA,0,0,41,2,12,1,1,NA,NA,NA,0,NA,NA,1
645,CENSORED,NA,0,1,85,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
645,CENSORED,NA,1,0,85,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
645,CENSORED,NA,2,1,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
